"ZIP
code [1]",Size of adjusted gross income,Number of returns
12072,"$100,000 under $200,000",130
12072,"$200,000 or more",**
,,
12074,,"1,490"
12074,"$1 under $25,000",440
12074,"$25,000 under $50,000",340
12074,"$50,000 under $75,000",240
12074,"$75,000 under $100,000",200
12074,"$100,000 under $200,000",240
12074,"$200,000 or more",30
,,
12075,,"1,480"
12075,"$1 under $25,000",520
12075,"$25,000 under $50,000",300
12075,"$50,000 under $75,000",230
12075,"$75,000 under $100,000",150
12075,"$100,000 under $200,000",220
12075,"$200,000 or more",60
,,
12076,,560
12076,"$1 under $25,000",210
12076,"$25,000 under $50,000",130
12076,"$50,000 under $75,000",110
12076,"$75,000 under $100,000",60
12076,"$100,000 under $200,000",50
12076,"$200,000 or more",**
,,
12077,,"3,220"
12077,"$1 under $25,000",930
12077,"$25,000 under $50,000",520
12077,"$50,000 under $75,000",410
12077,"$75,000 under $100,000",340
12077,"$100,000 under $200,000",760
12077,"$200,000 or more",260
,,
12078,,"9,950"
12078,"$1 under $25,000",4510
12078,"$25,000 under $50,000",2710
12078,"$50,000 under $75,000",1310
12078,"$75,000 under $100,000",720
12078,"$100,000 under $200,000",610
12078,"$200,000 or more",90
,,
12083,,"1,870"
12083,"$1 under $25,000",650
12083,"$25,000 under $50,000",430
12083,"$50,000 under $75,000",310
12083,"$75,000 under $100,000",210
12083,"$100,000 under $200,000",250
12083,"$200,000 or more",20
,,
12084,,"2,300"
12084,"$1 under $25,000",560
12084,"$25,000 under $50,000",520
12084,"$50,000 under $75,000",450
12084,"$75,000 under $100,000",300
12084,"$100,000 under $200,000",380
12084,"$200,000 or more",90
,,
12085,,220
12085,"$1 under $25,000",90
12085,"$25,000 under $50,000",70
12085,"$50,000 under $75,000",30
12085,"$75,000 under $100,000",30
12085,"$100,000 under $200,000",**
12085,"$200,000 or more",**
,,
12086,,960
12086,"$1 under $25,000",300
12086,"$25,000 under $50,000",250
12086,"$50,000 under $75,000",170
12086,"$75,000 under $100,000",120
12086,"$100,000 under $200,000",120
12086,"$200,000 or more",**
,,
12087,,590
12087,"$1 under $25,000",200
12087,"$25,000 under $50,000",150
12087,"$50,000 under $75,000",100
12087,"$75,000 under $100,000",50
12087,"$100,000 under $200,000",90
12087,"$200,000 or more",**
,,
12090,,"2,640"
12090,"$1 under $25,000",1000
12090,"$25,000 under $50,000",690
12090,"$50,000 under $75,000",430
12090,"$75,000 under $100,000",250
12090,"$100,000 under $200,000",240
12090,"$200,000 or more",30
,,
12092,,520
12092,"$1 under $25,000",180
12092,"$25,000 under $50,000",140
12092,"$50,000 under $75,000",80
12092,"$75,000 under $100,000",60
12092,"$100,000 under $200,000",60
12092,"$200,000 or more",**
,,
12093,,700
12093,"$1 under $25,000",280
12093,"$25,000 under $50,000",180
12093,"$50,000 under $75,000",120
12093,"$75,000 under $100,000",50
12093,"$100,000 under $200,000",70
12093,"$200,000 or more",**
,,
12094,,"1,080"
12094,"$1 under $25,000",340
12094,"$25,000 under $50,000",270
12094,"$50,000 under $75,000",170
12094,"$75,000 under $100,000",140
12094,"$100,000 under $200,000",160
12094,"$200,000 or more",**
,,
12095,,"5,600"
12095,"$1 under $25,000",2180
12095,"$25,000 under $50,000",1590
12095,"$50,000 under $75,000",830
12095,"$75,000 under $100,000",490
12095,"$100,000 under $200,000",470
12095,"$200,000 or more",40
,,
12106,,"1,350"
12106,"$1 under $25,000",430
12106,"$25,000 under $50,000",260
12106,"$50,000 under $75,000",220
12106,"$75,000 under $100,000",150
12106,"$100,000 under $200,000",220
12106,"$200,000 or more",70
,,
12108,,230
12108,"$1 under $25,000",70
12108,"$25,000 under $50,000",70
12108,"$50,000 under $75,000",30
12108,"$75,000 under $100,000",30
12108,"$100,000 under $200,000",30
12108,"$200,000 or more",**
,,
12110,,"10,250"
12110,"$1 under $25,000",3030
12110,"$25,000 under $50,000",2270
12110,"$50,000 under $75,000",1620
12110,"$75,000 under $100,000",1210
12110,"$100,000 under $200,000",1790
12110,"$200,000 or more",330
,,
12116,,800
12116,"$1 under $25,000",330
12116,"$25,000 under $50,000",220
12116,"$50,000 under $75,000",120
12116,"$75,000 under $100,000",60
12116,"$100,000 under $200,000",70
12116,"$200,000 or more",**
,,
12117,,"1,540"
12117,"$1 under $25,000",580
12117,"$25,000 under $50,000",460
12117,"$50,000 under $75,000",220
12117,"$75,000 under $100,000",130
12117,"$100,000 under $200,000",130
12117,"$200,000 or more",20
,,
12118,,"7,520"
12118,"$1 under $25,000",2430
12118,"$25,000 under $50,000",1730
12118,"$50,000 under $75,000",1100
12118,"$75,000 under $100,000",780
12118,"$100,000 under $200,000",1260
12118,"$200,000 or more",220
,,
12120,,270
12120,"$1 under $25,000",90
12120,"$25,000 under $50,000",60
12120,"$50,000 under $75,000",50
12120,"$75,000 under $100,000",30
12120,"$100,000 under $200,000",40
12120,"$200,000 or more",**
,,
12121,,930
12121,"$1 under $25,000",280
12121,"$25,000 under $50,000",190
12121,"$50,000 under $75,000",140
12121,"$75,000 under $100,000",140
12121,"$100,000 under $200,000",150
12121,"$200,000 or more",30
,,
12122,,"1,860"
12122,"$1 under $25,000",710
12122,"$25,000 under $50,000",500
12122,"$50,000 under $75,000",290
12122,"$75,000 under $100,000",180
12122,"$100,000 under $200,000",180
12122,"$200,000 or more",**
,,
12123,,"2,570"
12123,"$1 under $25,000",770
12123,"$25,000 under $50,000",630
12123,"$50,000 under $75,000",440
12123,"$75,000 under $100,000",290
12123,"$100,000 under $200,000",380
12123,"$200,000 or more",60
,,
12125,,740
12125,"$1 under $25,000",300
12125,"$25,000 under $50,000",200
12125,"$50,000 under $75,000",100
12125,"$75,000 under $100,000",60
12125,"$100,000 under $200,000",80
12125,"$200,000 or more",**
,,
12130,,550
12130,"$1 under $25,000",190
12130,"$25,000 under $50,000",140
12130,"$50,000 under $75,000",90
12130,"$75,000 under $100,000",70
12130,"$100,000 under $200,000",60
12130,"$200,000 or more",**
,,
12131,,100
12131,"$1 under $25,000",40
12131,"$25,000 under $50,000",40
12131,"$50,000 under $75,000",**
12131,"$75,000 under $100,000",20
12131,"$100,000 under $200,000",**
12131,"$200,000 or more",0
,,
12134,,"1,710"
12134,"$1 under $25,000",610
12134,"$25,000 under $50,000",460
12134,"$50,000 under $75,000",270
12134,"$75,000 under $100,000",160
12134,"$100,000 under $200,000",190
12134,"$200,000 or more",20
,,
12136,,430
12136,"$1 under $25,000",130
12136,"$25,000 under $50,000",80
12136,"$50,000 under $75,000",60
12136,"$75,000 under $100,000",40
12136,"$100,000 under $200,000",80
12136,"$200,000 or more",40
,,
12137,,860
12137,"$1 under $25,000",260
12137,"$25,000 under $50,000",220
12137,"$50,000 under $75,000",140
12137,"$75,000 under $100,000",100
12137,"$100,000 under $200,000",140
12137,"$200,000 or more",**
,,
12138,,"1,330"
12138,"$1 under $25,000",430
12138,"$25,000 under $50,000",370
12138,"$50,000 under $75,000",220
12138,"$75,000 under $100,000",150
12138,"$100,000 under $200,000",160
12138,"$200,000 or more",**
,,
12139,,140
12139,"$1 under $25,000",50
12139,"$25,000 under $50,000",30
12139,"$50,000 under $75,000",40
12139,"$75,000 under $100,000",**
12139,"$100,000 under $200,000",20
12139,"$200,000 or more",**
,,
12140,,910
12140,"$1 under $25,000",270
12140,"$25,000 under $50,000",190
12140,"$50,000 under $75,000",140
12140,"$75,000 under $100,000",110
12140,"$100,000 under $200,000",180
12140,"$200,000 or more",20
,,
12143,,"2,460"
12143,"$1 under $25,000",830
12143,"$25,000 under $50,000",630
12143,"$50,000 under $75,000",400
12143,"$75,000 under $100,000",260
12143,"$100,000 under $200,000",320
12143,"$200,000 or more",20
,,
12144,,"10,460"
12144,"$1 under $25,000",3350
12144,"$25,000 under $50,000",2740
12144,"$50,000 under $75,000",1730
12144,"$75,000 under $100,000",1130
12144,"$100,000 under $200,000",1340
12144,"$200,000 or more",170
,,
12147,,290
12147,"$1 under $25,000",90
12147,"$25,000 under $50,000",50
12147,"$50,000 under $75,000",60
12147,"$75,000 under $100,000",40
12147,"$100,000 under $200,000",50
12147,"$200,000 or more",**
,,
12148,,"2,410"
12148,"$1 under $25,000",630
12148,"$25,000 under $50,000",330
12148,"$50,000 under $75,000",300
12148,"$75,000 under $100,000",270
12148,"$100,000 under $200,000",660
12148,"$200,000 or more",220
,,
12149,,990
12149,"$1 under $25,000",410
12149,"$25,000 under $50,000",250
12149,"$50,000 under $75,000",130
12149,"$75,000 under $100,000",100
12149,"$100,000 under $200,000",100
12149,"$200,000 or more",**
,,
12150,,470
12150,"$1 under $25,000",170
12150,"$25,000 under $50,000",100
12150,"$50,000 under $75,000",80
12150,"$75,000 under $100,000",50
12150,"$100,000 under $200,000",70
12150,"$200,000 or more",**
,,
12151,,440
12151,"$1 under $25,000",130
12151,"$25,000 under $50,000",100
12151,"$50,000 under $75,000",90
12151,"$75,000 under $100,000",50
12151,"$100,000 under $200,000",70
12151,"$200,000 or more",**
,,
12153,,490
12153,"$1 under $25,000",150
12153,"$25,000 under $50,000",90
12153,"$50,000 under $75,000",90
12153,"$75,000 under $100,000",70
12153,"$100,000 under $200,000",90
12153,"$200,000 or more",**
,,
12154,,"1,450"
12154,"$1 under $25,000",430
12154,"$25,000 under $50,000",330
12154,"$50,000 under $75,000",240
12154,"$75,000 under $100,000",180
12154,"$100,000 under $200,000",250
12154,"$200,000 or more",20
,,
12155,,760
12155,"$1 under $25,000",320
12155,"$25,000 under $50,000",200
12155,"$50,000 under $75,000",110
12155,"$75,000 under $100,000",70
12155,"$100,000 under $200,000",60
12155,"$200,000 or more",**
,,
12156,,430
12156,"$1 under $25,000",120
12156,"$25,000 under $50,000",100
12156,"$50,000 under $75,000",80
12156,"$75,000 under $100,000",60
12156,"$100,000 under $200,000",70
12156,"$200,000 or more",**
,,
12157,,"1,800"
12157,"$1 under $25,000",620
12157,"$25,000 under $50,000",440
12157,"$50,000 under $75,000",320
12157,"$75,000 under $100,000",190
12157,"$100,000 under $200,000",210
12157,"$200,000 or more",20
,,
12158,,"3,130"
12158,"$1 under $25,000",920
12158,"$25,000 under $50,000",630
12158,"$50,000 under $75,000",550
12158,"$75,000 under $100,000",370
12158,"$100,000 under $200,000",570
12158,"$200,000 or more",90
,,
12159,,"4,360"
12159,"$1 under $25,000",1180
12159,"$25,000 under $50,000",630
12159,"$50,000 under $75,000",470
12159,"$75,000 under $100,000",410
12159,"$100,000 under $200,000",1000
12159,"$200,000 or more",670
,,
12160,,440
12160,"$1 under $25,000",150
12160,"$25,000 under $50,000",120
12160,"$50,000 under $75,000",70
12160,"$75,000 under $100,000",40
12160,"$100,000 under $200,000",60
12160,"$200,000 or more",**
,,
12164,,270
12164,"$1 under $25,000",100
12164,"$25,000 under $50,000",80
12164,"$50,000 under $75,000",40
12164,"$75,000 under $100,000",20
12164,"$100,000 under $200,000",30
12164,"$200,000 or more",**
,,
12165,,210
12165,"$1 under $25,000",50
12165,"$25,000 under $50,000",40
12165,"$50,000 under $75,000",30
12165,"$75,000 under $100,000",20
12165,"$100,000 under $200,000",40
12165,"$200,000 or more",30
,,
12166,,660
12166,"$1 under $25,000",240
12166,"$25,000 under $50,000",210
12166,"$50,000 under $75,000",100
12166,"$75,000 under $100,000",60
12166,"$100,000 under $200,000",50
12166,"$200,000 or more",**
,,
12167,,"1,130"
12167,"$1 under $25,000",490
12167,"$25,000 under $50,000",270
12167,"$50,000 under $75,000",180
12167,"$75,000 under $100,000",90
12167,"$100,000 under $200,000",100
12167,"$200,000 or more",**
,,
12168,,940
12168,"$1 under $25,000",350
12168,"$25,000 under $50,000",250
12168,"$50,000 under $75,000",130
12168,"$75,000 under $100,000",100
12168,"$100,000 under $200,000",110
12168,"$200,000 or more",**
,,
12169,,160
12169,"$1 under $25,000",60
12169,"$25,000 under $50,000",30
12169,"$50,000 under $75,000",20
12169,"$75,000 under $100,000",20
12169,"$100,000 under $200,000",30
12169,"$200,000 or more",**
,,
12170,,"2,570"
12170,"$1 under $25,000",910
12170,"$25,000 under $50,000",570
12170,"$50,000 under $75,000",380
12170,"$75,000 under $100,000",290
12170,"$100,000 under $200,000",370
12170,"$200,000 or more",50
,,
12173,,740
12173,"$1 under $25,000",240
12173,"$25,000 under $50,000",180
12173,"$50,000 under $75,000",140
12173,"$75,000 under $100,000",90
12173,"$100,000 under $200,000",90
12173,"$200,000 or more",**
,,
12175,,340
12175,"$1 under $25,000",120
12175,"$25,000 under $50,000",90
12175,"$50,000 under $75,000",60
12175,"$75,000 under $100,000",40
12175,"$100,000 under $200,000",30
12175,"$200,000 or more",**
,,
12176,,120
12176,"$1 under $25,000",40
12176,"$25,000 under $50,000",30
12176,"$50,000 under $75,000",30
12176,"$75,000 under $100,000",**
12176,"$100,000 under $200,000",20
12176,"$200,000 or more",**
,,
12180,,"22,980"
12180,"$1 under $25,000",9280
12180,"$25,000 under $50,000",5950
12180,"$50,000 under $75,000",3190
12180,"$75,000 under $100,000",1900
12180,"$100,000 under $200,000",2290
12180,"$200,000 or more",370
,,
12182,,"7,070"
12182,"$1 under $25,000",2820
12182,"$25,000 under $50,000",1940
12182,"$50,000 under $75,000",1000
12182,"$75,000 under $100,000",630
12182,"$100,000 under $200,000",630
12182,"$200,000 or more",50
,,
12183,,"1,430"
12183,"$1 under $25,000",520
12183,"$25,000 under $50,000",530
12183,"$50,000 under $75,000",200
12183,"$75,000 under $100,000",110
12183,"$100,000 under $200,000",70
12183,"$200,000 or more",**
,,
12184,,"3,280"
12184,"$1 under $25,000",1060
12184,"$25,000 under $50,000",680
12184,"$50,000 under $75,000",480
12184,"$75,000 under $100,000",350
12184,"$100,000 under $200,000",580
12184,"$200,000 or more",130
,,
12185,,960
12185,"$1 under $25,000",320
12185,"$25,000 under $50,000",240
12185,"$50,000 under $75,000",140
12185,"$75,000 under $100,000",100
12185,"$100,000 under $200,000",160
12185,"$200,000 or more",**
,,
12186,,"3,330"
12186,"$1 under $25,000",860
12186,"$25,000 under $50,000",600
12186,"$50,000 under $75,000",490
12186,"$75,000 under $100,000",430
12186,"$100,000 under $200,000",750
12186,"$200,000 or more",200
,,
12187,,430
12187,"$1 under $25,000",170
12187,"$25,000 under $50,000",120
12187,"$50,000 under $75,000",70
12187,"$75,000 under $100,000",30
12187,"$100,000 under $200,000",40
12187,"$200,000 or more",**
,,
12188,,"5,920"
12188,"$1 under $25,000",1860
12188,"$25,000 under $50,000",1440
12188,"$50,000 under $75,000",960
12188,"$75,000 under $100,000",640
12188,"$100,000 under $200,000",880
12188,"$200,000 or more",140
,,
12189,,"9,090"
12189,"$1 under $25,000",3410
12189,"$25,000 under $50,000",2690
12189,"$50,000 under $75,000",1340
12189,"$75,000 under $100,000",690
12189,"$100,000 under $200,000",830
12189,"$200,000 or more",130
,,
12190,,360
12190,"$1 under $25,000",130
12190,"$25,000 under $50,000",100
12190,"$50,000 under $75,000",60
12190,"$75,000 under $100,000",30
12190,"$100,000 under $200,000",40
12190,"$200,000 or more",**
,,
12192,,700
12192,"$1 under $25,000",270
12192,"$25,000 under $50,000",160
12192,"$50,000 under $75,000",90
12192,"$75,000 under $100,000",90
12192,"$100,000 under $200,000",90
12192,"$200,000 or more",**
,,
12193,,"1,050"
12193,"$1 under $25,000",310
12193,"$25,000 under $50,000",260
12193,"$50,000 under $75,000",180
12193,"$75,000 under $100,000",130
12193,"$100,000 under $200,000",170
12193,"$200,000 or more",**
,,
12194,,110
12194,"$1 under $25,000",40
12194,"$25,000 under $50,000",20
12194,"$50,000 under $75,000",20
12194,"$75,000 under $100,000",30
12194,"$100,000 under $200,000",**
12194,"$200,000 or more",**
,,
12196,,"1,560"
12196,"$1 under $25,000",430
12196,"$25,000 under $50,000",310
12196,"$50,000 under $75,000",220
12196,"$75,000 under $100,000",200
12196,"$100,000 under $200,000",330
12196,"$200,000 or more",70
,,
12197,,950
12197,"$1 under $25,000",380
12197,"$25,000 under $50,000",250
12197,"$50,000 under $75,000",150
12197,"$75,000 under $100,000",90
12197,"$100,000 under $200,000",80
12197,"$200,000 or more",**
,,
12198,,"4,000"
12198,"$1 under $25,000",1160
12198,"$25,000 under $50,000",820
12198,"$50,000 under $75,000",670
12198,"$75,000 under $100,000",480
12198,"$100,000 under $200,000",730
12198,"$200,000 or more",140
,,
12202,,"4,250"
12202,"$1 under $25,000",2530
12202,"$25,000 under $50,000",1160
12202,"$50,000 under $75,000",340
12202,"$75,000 under $100,000",120
12202,"$100,000 under $200,000",100
12202,"$200,000 or more",**
,,
12203,,"13,530"
12203,"$1 under $25,000",4290
12203,"$25,000 under $50,000",3280
12203,"$50,000 under $75,000",2370
12203,"$75,000 under $100,000",1380
12203,"$100,000 under $200,000",1780
12203,"$200,000 or more",430
,,
12204,,"3,750"
12204,"$1 under $25,000",1250
12204,"$25,000 under $50,000",1110
12204,"$50,000 under $75,000",570
12204,"$75,000 under $100,000",310
12204,"$100,000 under $200,000",330
12204,"$200,000 or more",180
,,
12205,,"14,790"
12205,"$1 under $25,000",4760
12205,"$25,000 under $50,000",3830
12205,"$50,000 under $75,000",2590
12205,"$75,000 under $100,000",1730
12205,"$100,000 under $200,000",1730
12205,"$200,000 or more",150
,,
12206,,"6,950"
12206,"$1 under $25,000",3900
12206,"$25,000 under $50,000",1840
12206,"$50,000 under $75,000",610
12206,"$75,000 under $100,000",290
12206,"$100,000 under $200,000",270
12206,"$200,000 or more",40
,,
12207,,670
12207,"$1 under $25,000",430
12207,"$25,000 under $50,000",140
12207,"$50,000 under $75,000",40
12207,"$75,000 under $100,000",30
12207,"$100,000 under $200,000",30
12207,"$200,000 or more",**
,,
12208,,"9,930"
12208,"$1 under $25,000",3430
12208,"$25,000 under $50,000",2560
12208,"$50,000 under $75,000",1490
12208,"$75,000 under $100,000",990
12208,"$100,000 under $200,000",1220
12208,"$200,000 or more",240
,,
12209,,"5,170"
12209,"$1 under $25,000",2060
12209,"$25,000 under $50,000",1500
12209,"$50,000 under $75,000",780
12209,"$75,000 under $100,000",430
12209,"$100,000 under $200,000",370
12209,"$200,000 or more",30
,,
12210,,"4,890"
12210,"$1 under $25,000",2400
12210,"$25,000 under $50,000",1440
12210,"$50,000 under $75,000",550
12210,"$75,000 under $100,000",210
12210,"$100,000 under $200,000",230
12210,"$200,000 or more",60
,,
12211,,"6,060"
12211,"$1 under $25,000",1590
12211,"$25,000 under $50,000",990
12211,"$50,000 under $75,000",840
