"ZIP
code [1]",Size of adjusted gross income,Number of returns
12916,"$75,000 under $100,000",90
12916,"$100,000 under $200,000",50
12916,"$200,000 or more",**
,,
12917,,620
12917,"$1 under $25,000",260
12917,"$25,000 under $50,000",160
12917,"$50,000 under $75,000",90
12917,"$75,000 under $100,000",70
12917,"$100,000 under $200,000",40
12917,"$200,000 or more",0
,,
12918,,"1,170"
12918,"$1 under $25,000",420
12918,"$25,000 under $50,000",280
12918,"$50,000 under $75,000",190
12918,"$75,000 under $100,000",130
12918,"$100,000 under $200,000",150
12918,"$200,000 or more",**
,,
12919,,"1,590"
12919,"$1 under $25,000",650
12919,"$25,000 under $50,000",390
12919,"$50,000 under $75,000",230
12919,"$75,000 under $100,000",160
12919,"$100,000 under $200,000",160
12919,"$200,000 or more",**
,,
12920,,"1,030"
12920,"$1 under $25,000",380
12920,"$25,000 under $50,000",270
12920,"$50,000 under $75,000",150
12920,"$75,000 under $100,000",120
12920,"$100,000 under $200,000",110
12920,"$200,000 or more",**
,,
12921,,"1,190"
12921,"$1 under $25,000",440
12921,"$25,000 under $50,000",270
12921,"$50,000 under $75,000",170
12921,"$75,000 under $100,000",130
12921,"$100,000 under $200,000",150
12921,"$200,000 or more",30
,,
12923,,220
12923,"$1 under $25,000",90
12923,"$25,000 under $50,000",60
12923,"$50,000 under $75,000",50
12923,"$75,000 under $100,000",**
12923,"$100,000 under $200,000",20
12923,"$200,000 or more",0
,,
12926,,900
12926,"$1 under $25,000",400
12926,"$25,000 under $50,000",250
12926,"$50,000 under $75,000",130
12926,"$75,000 under $100,000",70
12926,"$100,000 under $200,000",50
12926,"$200,000 or more",**
,,
12928,,880
12928,"$1 under $25,000",350
12928,"$25,000 under $50,000",210
12928,"$50,000 under $75,000",160
12928,"$75,000 under $100,000",80
12928,"$100,000 under $200,000",80
12928,"$200,000 or more",**
,,
12930,,280
12930,"$1 under $25,000",120
12930,"$25,000 under $50,000",80
12930,"$50,000 under $75,000",40
12930,"$75,000 under $100,000",40
12930,"$100,000 under $200,000",**
12930,"$200,000 or more",**
,,
12932,,640
12932,"$1 under $25,000",280
12932,"$25,000 under $50,000",160
12932,"$50,000 under $75,000",90
12932,"$75,000 under $100,000",50
12932,"$100,000 under $200,000",60
12932,"$200,000 or more",**
,,
12934,,390
12934,"$1 under $25,000",150
12934,"$25,000 under $50,000",120
12934,"$50,000 under $75,000",60
12934,"$75,000 under $100,000",60
12934,"$100,000 under $200,000",**
12934,"$200,000 or more",**
,,
12935,,660
12935,"$1 under $25,000",260
12935,"$25,000 under $50,000",180
12935,"$50,000 under $75,000",80
12935,"$75,000 under $100,000",70
12935,"$100,000 under $200,000",70
12935,"$200,000 or more",**
,,
12936,,330
12936,"$1 under $25,000",140
12936,"$25,000 under $50,000",70
12936,"$50,000 under $75,000",70
12936,"$75,000 under $100,000",**
12936,"$100,000 under $200,000",50
12936,"$200,000 or more",**
,,
12937,,600
12937,"$1 under $25,000",280
12937,"$25,000 under $50,000",150
12937,"$50,000 under $75,000",80
12937,"$75,000 under $100,000",50
12937,"$100,000 under $200,000",40
12937,"$200,000 or more",**
,,
12941,,650
12941,"$1 under $25,000",260
12941,"$25,000 under $50,000",150
12941,"$50,000 under $75,000",100
12941,"$75,000 under $100,000",70
12941,"$100,000 under $200,000",70
12941,"$200,000 or more",**
,,
12942,,330
12942,"$1 under $25,000",120
12942,"$25,000 under $50,000",70
12942,"$50,000 under $75,000",40
12942,"$75,000 under $100,000",40
12942,"$100,000 under $200,000",60
12942,"$200,000 or more",**
,,
12943,,210
12943,"$1 under $25,000",90
12943,"$25,000 under $50,000",40
12943,"$50,000 under $75,000",20
12943,"$75,000 under $100,000",30
12943,"$100,000 under $200,000",30
12943,"$200,000 or more",**
,,
12944,,"1,810"
12944,"$1 under $25,000",750
12944,"$25,000 under $50,000",490
12944,"$50,000 under $75,000",260
12944,"$75,000 under $100,000",160
12944,"$100,000 under $200,000",150
12944,"$200,000 or more",**
,,
12945,,320
12945,"$1 under $25,000",110
12945,"$25,000 under $50,000",80
12945,"$50,000 under $75,000",60
12945,"$75,000 under $100,000",40
12945,"$100,000 under $200,000",30
12945,"$200,000 or more",**
,,
12946,,"2,780"
12946,"$1 under $25,000",1140
12946,"$25,000 under $50,000",710
12946,"$50,000 under $75,000",380
12946,"$75,000 under $100,000",200
12946,"$100,000 under $200,000",240
12946,"$200,000 or more",110
,,
12950,,370
12950,"$1 under $25,000",150
12950,"$25,000 under $50,000",110
12950,"$50,000 under $75,000",50
12950,"$75,000 under $100,000",30
12950,"$100,000 under $200,000",30
12950,"$200,000 or more",0
,,
12952,,260
12952,"$1 under $25,000",100
12952,"$25,000 under $50,000",80
12952,"$50,000 under $75,000",40
12952,"$75,000 under $100,000",20
12952,"$100,000 under $200,000",20
12952,"$200,000 or more",**
,,
12953,,"4,840"
12953,"$1 under $25,000",2110
12953,"$25,000 under $50,000",1170
12953,"$50,000 under $75,000",670
12953,"$75,000 under $100,000",430
12953,"$100,000 under $200,000",390
12953,"$200,000 or more",70
,,
12955,,170
12955,"$1 under $25,000",60
12955,"$25,000 under $50,000",40
12955,"$50,000 under $75,000",30
12955,"$75,000 under $100,000",40
12955,"$100,000 under $200,000",**
12955,"$200,000 or more",0
,,
12956,,520
12956,"$1 under $25,000",210
12956,"$25,000 under $50,000",170
12956,"$50,000 under $75,000",70
12956,"$75,000 under $100,000",40
12956,"$100,000 under $200,000",30
12956,"$200,000 or more",0
,,
12957,,720
12957,"$1 under $25,000",350
12957,"$25,000 under $50,000",170
12957,"$50,000 under $75,000",100
12957,"$75,000 under $100,000",60
12957,"$100,000 under $200,000",40
12957,"$200,000 or more",**
,,
12958,,850
12958,"$1 under $25,000",330
12958,"$25,000 under $50,000",210
12958,"$50,000 under $75,000",150
12958,"$75,000 under $100,000",90
12958,"$100,000 under $200,000",70
12958,"$200,000 or more",**
,,
12959,,620
12959,"$1 under $25,000",250
12959,"$25,000 under $50,000",170
12959,"$50,000 under $75,000",80
12959,"$75,000 under $100,000",60
12959,"$100,000 under $200,000",60
12959,"$200,000 or more",**
,,
12960,,490
12960,"$1 under $25,000",180
12960,"$25,000 under $50,000",130
12960,"$50,000 under $75,000",80
12960,"$75,000 under $100,000",50
12960,"$100,000 under $200,000",50
12960,"$200,000 or more",0
,,
12961,,110
12961,"$1 under $25,000",40
12961,"$25,000 under $50,000",30
12961,"$50,000 under $75,000",20
12961,"$75,000 under $100,000",20
12961,"$100,000 under $200,000",**
12961,"$200,000 or more",**
,,
12962,,"2,640"
12962,"$1 under $25,000",880
12962,"$25,000 under $50,000",590
12962,"$50,000 under $75,000",420
12962,"$75,000 under $100,000",300
12962,"$100,000 under $200,000",410
12962,"$200,000 or more",40
,,
12965,,240
12965,"$1 under $25,000",110
12965,"$25,000 under $50,000",60
12965,"$50,000 under $75,000",40
12965,"$75,000 under $100,000",30
12965,"$100,000 under $200,000",**
12965,"$200,000 or more",0
,,
12966,,"1,200"
12966,"$1 under $25,000",530
12966,"$25,000 under $50,000",300
12966,"$50,000 under $75,000",190
12966,"$75,000 under $100,000",110
12966,"$100,000 under $200,000",70
12966,"$200,000 or more",**
,,
12967,,450
12967,"$1 under $25,000",190
12967,"$25,000 under $50,000",110
12967,"$50,000 under $75,000",80
12967,"$75,000 under $100,000",40
12967,"$100,000 under $200,000",30
12967,"$200,000 or more",**
,,
12969,,160
12969,"$1 under $25,000",60
12969,"$25,000 under $50,000",50
12969,"$50,000 under $75,000",20
12969,"$75,000 under $100,000",30
12969,"$100,000 under $200,000",**
12969,"$200,000 or more",**
,,
12970,,170
12970,"$1 under $25,000",60
12970,"$25,000 under $50,000",50
12970,"$50,000 under $75,000",30
12970,"$75,000 under $100,000",30
12970,"$100,000 under $200,000",**
12970,"$200,000 or more",**
,,
12972,,"2,990"
12972,"$1 under $25,000",1010
12972,"$25,000 under $50,000",690
12972,"$50,000 under $75,000",480
12972,"$75,000 under $100,000",320
12972,"$100,000 under $200,000",450
12972,"$200,000 or more",40
,,
12974,,660
12974,"$1 under $25,000",290
12974,"$25,000 under $50,000",180
12974,"$50,000 under $75,000",90
12974,"$75,000 under $100,000",50
12974,"$100,000 under $200,000",50
12974,"$200,000 or more",**
,,
12978,,200
12978,"$1 under $25,000",90
12978,"$25,000 under $50,000",50
12978,"$50,000 under $75,000",30
12978,"$75,000 under $100,000",30
12978,"$100,000 under $200,000",**
12978,"$200,000 or more",0
,,
12979,,"1,210"
12979,"$1 under $25,000",500
12979,"$25,000 under $50,000",250
12979,"$50,000 under $75,000",190
12979,"$75,000 under $100,000",130
12979,"$100,000 under $200,000",140
12979,"$200,000 or more",**
,,
12980,,580
12980,"$1 under $25,000",260
12980,"$25,000 under $50,000",150
12980,"$50,000 under $75,000",90
12980,"$75,000 under $100,000",40
12980,"$100,000 under $200,000",40
12980,"$200,000 or more",**
,,
12981,,"1,090"
12981,"$1 under $25,000",380
12981,"$25,000 under $50,000",260
12981,"$50,000 under $75,000",180
12981,"$75,000 under $100,000",130
12981,"$100,000 under $200,000",140
12981,"$200,000 or more",**
,,
12983,,"3,590"
12983,"$1 under $25,000",1460
12983,"$25,000 under $50,000",870
12983,"$50,000 under $75,000",510
12983,"$75,000 under $100,000",320
12983,"$100,000 under $200,000",360
12983,"$200,000 or more",70
,,
12985,,470
12985,"$1 under $25,000",190
12985,"$25,000 under $50,000",120
12985,"$50,000 under $75,000",70
12985,"$75,000 under $100,000",50
12985,"$100,000 under $200,000",40
12985,"$200,000 or more",**
,,
12986,,"2,650"
12986,"$1 under $25,000",900
12986,"$25,000 under $50,000",810
12986,"$50,000 under $75,000",460
12986,"$75,000 under $100,000",240
12986,"$100,000 under $200,000",220
12986,"$200,000 or more",20
,,
12987,,120
12987,"$1 under $25,000",40
12987,"$25,000 under $50,000",50
12987,"$50,000 under $75,000",**
12987,"$75,000 under $100,000",30
12987,"$100,000 under $200,000",**
12987,"$200,000 or more",**
,,
12989,,470
12989,"$1 under $25,000",160
12989,"$25,000 under $50,000",120
12989,"$50,000 under $75,000",80
12989,"$75,000 under $100,000",60
12989,"$100,000 under $200,000",50
12989,"$200,000 or more",**
,,
12992,,"2,320"
12992,"$1 under $25,000",930
12992,"$25,000 under $50,000",590
12992,"$50,000 under $75,000",360
12992,"$75,000 under $100,000",220
12992,"$100,000 under $200,000",220
12992,"$200,000 or more",**
,,
12993,,750
12993,"$1 under $25,000",300
12993,"$25,000 under $50,000",170
12993,"$50,000 under $75,000",120
12993,"$75,000 under $100,000",70
12993,"$100,000 under $200,000",90
12993,"$200,000 or more",**
,,
12996,,950
12996,"$1 under $25,000",400
12996,"$25,000 under $50,000",240
12996,"$50,000 under $75,000",150
12996,"$75,000 under $100,000",80
12996,"$100,000 under $200,000",80
12996,"$200,000 or more",**
,,
12997,,570
12997,"$1 under $25,000",230
12997,"$25,000 under $50,000",140
12997,"$50,000 under $75,000",80
12997,"$75,000 under $100,000",60
12997,"$100,000 under $200,000",60
12997,"$200,000 or more",**
,,
12998,,220
12998,"$1 under $25,000",100
12998,"$25,000 under $50,000",50
12998,"$50,000 under $75,000",40
12998,"$75,000 under $100,000",30
12998,"$100,000 under $200,000",**
12998,"$200,000 or more",**
,,
13021,,"18,670"
13021,"$1 under $25,000",7980
13021,"$25,000 under $50,000",4370
13021,"$50,000 under $75,000",2670
13021,"$75,000 under $100,000",1660
13021,"$100,000 under $200,000",1680
13021,"$200,000 or more",310
,,
13026,,640
13026,"$1 under $25,000",210
13026,"$25,000 under $50,000",160
13026,"$50,000 under $75,000",110
13026,"$75,000 under $100,000",60
13026,"$100,000 under $200,000",100
13026,"$200,000 or more",**
,,
13027,,"16,210"
13027,"$1 under $25,000",5330
13027,"$25,000 under $50,000",3360
13027,"$50,000 under $75,000",2380
13027,"$75,000 under $100,000",1770
13027,"$100,000 under $200,000",2760
13027,"$200,000 or more",610
,,
13028,,580
13028,"$1 under $25,000",230
13028,"$25,000 under $50,000",140
13028,"$50,000 under $75,000",100
13028,"$75,000 under $100,000",60
13028,"$100,000 under $200,000",50
13028,"$200,000 or more",**
,,
13029,,"3,450"
13029,"$1 under $25,000",1190
13029,"$25,000 under $50,000",730
13029,"$50,000 under $75,000",530
13029,"$75,000 under $100,000",380
13029,"$100,000 under $200,000",520
13029,"$200,000 or more",100
,,
13030,,"2,050"
13030,"$1 under $25,000",790
13030,"$25,000 under $50,000",530
13030,"$50,000 under $75,000",320
13030,"$75,000 under $100,000",220
13030,"$100,000 under $200,000",160
13030,"$200,000 or more",30
,,
13031,,"8,240"
13031,"$1 under $25,000",2730
13031,"$25,000 under $50,000",1720
13031,"$50,000 under $75,000",1350
13031,"$75,000 under $100,000",930
13031,"$100,000 under $200,000",1240
13031,"$200,000 or more",270
,,
13032,,"5,980"
13032,"$1 under $25,000",2460
13032,"$25,000 under $50,000",1530
13032,"$50,000 under $75,000",890
13032,"$75,000 under $100,000",510
13032,"$100,000 under $200,000",510
13032,"$200,000 or more",80
,,
13033,,"1,730"
13033,"$1 under $25,000",650
13033,"$25,000 under $50,000",450
13033,"$50,000 under $75,000",290
13033,"$75,000 under $100,000",170
13033,"$100,000 under $200,000",170
13033,"$200,000 or more",**
,,
13034,,900
13034,"$1 under $25,000",360
13034,"$25,000 under $50,000",200
13034,"$50,000 under $75,000",120
13034,"$75,000 under $100,000",110
13034,"$100,000 under $200,000",110
13034,"$200,000 or more",**
,,
13035,,"3,810"
13035,"$1 under $25,000",1210
13035,"$25,000 under $50,000",670
13035,"$50,000 under $75,000",540
13035,"$75,000 under $100,000",430
13035,"$100,000 under $200,000",650
13035,"$200,000 or more",310
,,
13036,,"4,160"
13036,"$1 under $25,000",1600
13036,"$25,000 under $50,000",1060
13036,"$50,000 under $75,000",630
13036,"$75,000 under $100,000",410
13036,"$100,000 under $200,000",420
13036,"$200,000 or more",40
,,
13037,,"4,260"
13037,"$1 under $25,000",1550
13037,"$25,000 under $50,000",1020
13037,"$50,000 under $75,000",620
13037,"$75,000 under $100,000",410
13037,"$100,000 under $200,000",590
13037,"$200,000 or more",70
,,
13039,,"8,620"
13039,"$1 under $25,000",2750
13039,"$25,000 under $50,000",1630
13039,"$50,000 under $75,000",1330
13039,"$75,000 under $100,000",1060
13039,"$100,000 under $200,000",1590
13039,"$200,000 or more",260
,,
13040,,"1,170"
13040,"$1 under $25,000",490
13040,"$25,000 under $50,000",330
13040,"$50,000 under $75,000",180
13040,"$75,000 under $100,000",90
13040,"$100,000 under $200,000",80
13040,"$200,000 or more",**
,,
13041,,"5,360"
13041,"$1 under $25,000",1610
13041,"$25,000 under $50,000",1140
13041,"$50,000 under $75,000",970
13041,"$75,000 under $100,000",780
13041,"$100,000 under $200,000",790
13041,"$200,000 or more",70
,,
13042,,"1,020"
13042,"$1 under $25,000",410
13042,"$25,000 under $50,000",260
13042,"$50,000 under $75,000",170
13042,"$75,000 under $100,000",100
13042,"$100,000 under $200,000",80
13042,"$200,000 or more",**
,,
13044,,"1,240"
13044,"$1 under $25,000",470
13044,"$25,000 under $50,000",300
13044,"$50,000 under $75,000",210
13044,"$75,000 under $100,000",130
13044,"$100,000 under $200,000",130
13044,"$200,000 or more",**
,,
13045,,"11,560"
13045,"$1 under $25,000",4900
13045,"$25,000 under $50,000",2900
13045,"$50,000 under $75,000",1640
13045,"$75,000 under $100,000",950
13045,"$100,000 under $200,000",1000
13045,"$200,000 or more",170
,,
13052,,870
13052,"$1 under $25,000",320
13052,"$25,000 under $50,000",240
13052,"$50,000 under $75,000",140
13052,"$75,000 under $100,000",90
13052,"$100,000 under $200,000",80
13052,"$200,000 or more",**
,,
13053,,"2,230"
13053,"$1 under $25,000",860
13053,"$25,000 under $50,000",500
13053,"$50,000 under $75,000",320
13053,"$75,000 under $100,000",230
13053,"$100,000 under $200,000",280
13053,"$200,000 or more",40
,,
13054,,730
13054,"$1 under $25,000",290
13054,"$25,000 under $50,000",200
13054,"$50,000 under $75,000",120
13054,"$75,000 under $100,000",70
13054,"$100,000 under $200,000",50
13054,"$200,000 or more",**
,,
13057,,"7,940"
13057,"$1 under $25,000",3040
13057,"$25,000 under $50,000",2080
13057,"$50,000 under $75,000",1190
13057,"$75,000 under $100,000",740
13057,"$100,000 under $200,000",770
13057,"$200,000 or more",120
,,
13060,,"1,400"
13060,"$1 under $25,000",550
13060,"$25,000 under $50,000",340
13060,"$50,000 under $75,000",210
13060,"$75,000 under $100,000",140
13060,"$100,000 under $200,000",140
13060,"$200,000 or more",20
,,
13061,,520
13061,"$1 under $25,000",180
13061,"$25,000 under $50,000",120
13061,"$50,000 under $75,000",90
13061,"$75,000 under $100,000",60
13061,"$100,000 under $200,000",70
13061,"$200,000 or more",**
,,
13063,,910
13063,"$1 under $25,000",310
13063,"$25,000 under $50,000",190
13063,"$50,000 under $75,000",130
13063,"$75,000 under $100,000",100
13063,"$100,000 under $200,000",160
13063,"$200,000 or more",20
,,
13066,,"6,450"
13066,"$1 under $25,000",1900
13066,"$25,000 under $50,000",1020
13066,"$50,000 under $75,000",850
13066,"$75,000 under $100,000",670
13066,"$100,000 under $200,000",1260
13066,"$200,000 or more",750
,,
13068,,"2,500"
13068,"$1 under $25,000",880
13068,"$25,000 under $50,000",660
13068,"$50,000 under $75,000",390
13068,"$75,000 under $100,000",250
13068,"$100,000 under $200,000",280
13068,"$200,000 or more",40
,,
13069,,"10,860"
13069,"$1 under $25,000",4690
13069,"$25,000 under $50,000",2830
13069,"$50,000 under $75,000",1560
13069,"$75,000 under $100,000",880
13069,"$100,000 under $200,000",800
13069,"$200,000 or more",100
,,
13071,,480
13071,"$1 under $25,000",190
13071,"$25,000 under $50,000",140
13071,"$50,000 under $75,000",80
13071,"$75,000 under $100,000",40
13071,"$100,000 under $200,000",30
13071,"$200,000 or more",**
,,
13072,,370
13072,"$1 under $25,000",170
13072,"$25,000 under $50,000",100
13072,"$50,000 under $75,000",60
13072,"$75,000 under $100,000",40
13072,"$100,000 under $200,000",**
13072,"$200,000 or more",0
,,
13073,,"3,040"
13073,"$1 under $25,000",1160
13073,"$25,000 under $50,000",750
13073,"$50,000 under $75,000",490
13073,"$75,000 under $100,000",320
13073,"$100,000 under $200,000",290
13073,"$200,000 or more",30
,,
13074,,"1,940"
13074,"$1 under $25,000",860
13074,"$25,000 under $50,000",500
